,Area,Item,Year,hg/ha_yield,Average_Rainfall_mm_per_year,Pesticides_Tonnes,Avg_Temp
520,Bindura,Maize,2008,26088,591,62397,17.52
521,Bindura,Maize,2009,100000,591,62831.39,17.15
522,Bindura,Maize,2009,100000,591,62831.39,17.71
523,Bindura,Maize,2009,53702,591,62831.39,17.15
524,Bindura,Maize,2009,53702,591,62831.39,17.71
525,Bindura,Maize,2009,238938,591,62831.39,17.15
526,Bindura,Maize,2009,238938,591,62831.39,17.71
527,Bindura,Maize,2009,57337,591,62831.39,17.15
528,Bindura,Maize,2009,57337,591,62831.39,17.71
529,Bindura,Maize,2009,43845,591,62831.39,17.15
530,Bindura,Maize,2009,43845,591,62831.39,17.71
531,Bindura,Maize,2009,24450,591,62831.39,17.15
532,Bindura,Maize,2009,24450,591,62831.39,17.71
533,Bindura,Maize,2009,143991,591,62831.39,17.15
534,Bindura,Maize,2009,143991,591,62831.39,17.71
535,Bindura,Maize,2009,23028,591,62831.39,17.15
536,Bindura,Maize,2009,23028,591,62831.39,17.71
537,Bindura,Maize,2020,100000,591,63265.78,16.98
538,Bindura,Maize,2020,100000,591,63265.78,17.66
539,Bindura,Maize,2020,54329,591,63265.78,16.98
540,Bindura,Maize,2020,54329,591,63265.78,17.66
541,Bindura,Maize,2020,277566,591,63265.78,16.98
542,Bindura,Maize,2020,277566,591,63265.78,17.66
543,Bindura,Maize,2020,47798,591,63265.78,16.98
544,Bindura,Maize,2020,47798,591,63265.78,17.66
545,Bindura,Maize,2020,46477,591,63265.78,16.98
546,Bindura,Maize,2020,46477,591,63265.78,17.66
547,Bindura,Maize,2020,23312,591,63265.78,16.98
548,Bindura,Maize,2020,23312,591,63265.78,17.66
549,Bindura,Maize,2020,151462,591,63265.78,16.98
550,Bindura,Maize,2020,151462,591,63265.78,17.66
551,Bindura,Maize,2020,24873,591,63265.78,16.98
552,Bindura,Maize,2020,24873,591,63265.78,17.66
553,Bindura,Maize,2021,100000,591,63700.17,17.71
554,Bindura,Maize,2021,100000,591,63700.17,18.42
555,Bindura,Maize,2021,54553,591,63700.17,17.71
556,Bindura,Maize,2021,54553,591,63700.17,18.42
557,Bindura,Maize,2021,283768,591,63700.17,17.71
558,Bindura,Maize,2021,283768,591,63700.17,18.42
559,Bindura,Maize,2021,57495,591,63700.17,17.71
560,Bindura,Maize,2021,57495,591,63700.17,18.42
561,Bindura,Maize,2021,47429,591,63700.17,17.71
562,Bindura,Maize,2021,47429,591,63700.17,18.42
563,Bindura,Maize,2021,25846,591,63700.17,17.71
564,Bindura,Maize,2021,25846,591,63700.17,18.42
565,Bindura,Maize,2021,155212,591,63700.17,17.71
566,Bindura,Maize,2021,155212,591,63700.17,18.42
567,Bindura,Maize,2021,24934,591,63700.17,17.71
568,Bindura,Maize,2021,24934,591,63700.17,18.42
569,Bindura,Maize,2022,100000,591,64134.56,17.58
570,Bindura,Maize,2022,100000,591,64134.56,18.07
571,Bindura,Maize,2022,60791,591,64134.56,17.58
572,Bindura,Maize,2022,60791,591,64134.56,18.07
573,Bindura,Maize,2022,251347,591,64134.56,17.58
574,Bindura,Maize,2022,251347,591,64134.56,18.07
575,Bindura,Maize,2022,57197,591,64134.56,17.58
576,Bindura,Maize,2022,57197,591,64134.56,18.07
577,Bindura,Maize,2022,52691,591,64134.56,17.58
578,Bindura,Maize,2022,52691,591,64134.56,18.07
579,Bindura,Maize,2022,26304,591,64134.56,17.58
580,Bindura,Maize,2022,26304,591,64134.56,18.07
581,Bindura,Maize,2022,155890,591,64134.56,17.58
582,Bindura,Maize,2022,155890,591,64134.56,18.07
583,Bindura,Maize,2022,22398,591,64134.56,17.58
584,Bindura,Maize,2022,22398,591,64134.56,18.07
585,Bindura,Maize,2014,100000,591,65003.34,17.67
586,Bindura,Maize,2014,100000,591,65003.34,18.11
587,Bindura,Maize,2014,63931,591,65003.34,17.67
588,Bindura,Maize,2014,63931,591,65003.34,18.11
589,Bindura,Maize,2014,288717,591,65003.34,17.67
590,Bindura,Maize,2014,288717,591,65003.34,18.11
591,Bindura,Maize,2014,62661,591,65003.34,17.67
592,Bindura,Maize,2014,62661,591,65003.34,18.11
593,Bindura,Maize,2014,45531,591,65003.34,17.67
594,Bindura,Maize,2014,45531,591,65003.34,18.11
595,Bindura,Maize,2014,22075,591,65003.34,17.67
596,Bindura,Maize,2014,22075,591,65003.34,18.11
597,Bindura,Maize,2014,154867,591,65003.34,17.67
598,Bindura,Maize,2014,154867,591,65003.34,18.11
599,Bindura,Maize,2014,25441,591,65003.34,17.67
600,Bindura,Maize,2014,25441,591,65003.34,18.11
601,Bindura,Maize,2015,100000,591,65437.73,17.32
602,Bindura,Maize,2015,100000,591,65437.73,17.83
603,Bindura,Maize,2015,73587,591,65437.73,17.32
604,Bindura,Maize,2015,73587,591,65437.73,17.83
605,Bindura,Maize,2015,283917,591,65437.73,17.32
606,Bindura,Maize,2015,283917,591,65437.73,17.83
607,Bindura,Maize,2015,60165,591,65437.73,17.32
608,Bindura,Maize,2015,60165,591,65437.73,17.83
609,Bindura,Maize,2015,51872,591,65437.73,17.32
610,Bindura,Maize,2015,51872,591,65437.73,17.83
611,Bindura,Maize,2015,27287,591,65437.73,17.32
612,Bindura,Maize,2015,27287,591,65437.73,17.83
613,Bindura,Maize,2015,154472,591,65437.73,17.32
614,Bindura,Maize,2015,154472,591,65437.73,17.83
615,Bindura,Maize,2015,26356,591,65437.73,17.32
616,Bindura,Maize,2015,26356,591,65437.73,17.83
617,Bindura,Maize,2016,100000,591,65872.12,18.1
618,Bindura,Maize,2016,100000,591,65872.12,18.35
619,Bindura,Maize,2016,59030,591,65872.12,18.1
620,Bindura,Maize,2016,59030,591,65872.12,18.35
621,Bindura,Maize,2016,285828,591,65872.12,18.1
622,Bindura,Maize,2016,285828,591,65872.12,18.35
623,Bindura,Maize,2016,70610,591,65872.12,18.1
624,Bindura,Maize,2016,70610,591,65872.12,18.35
625,Bindura,Maize,2016,46778,591,65872.12,18.1
626,Bindura,Maize,2016,46778,591,65872.12,18.35
627,Bindura,Maize,2016,26793,591,65872.12,18.1
628,Bindura,Maize,2016,26793,591,65872.12,18.35
629,Bindura,Maize,2016,143478,591,65872.12,18.1
630,Bindura,Maize,2016,143478,591,65872.12,18.35
631,Bindura,Maize,2016,25302,591,65872.12,18.1
632,Bindura,Maize,2016,25302,591,65872.12,18.35
633,Bindura,Maize,2017,100000,591,81582.64,16.71
634,Bindura,Maize,2017,100000,591,81582.64,17.14
635,Bindura,Maize,2017,76655,591,81582.64,16.71
636,Bindura,Maize,2017,76655,591,81582.64,17.14
637,Bindura,Maize,2017,286765,591,81582.64,16.71
638,Bindura,Maize,2017,286765,591,81582.64,17.14
639,Bindura,Maize,2017,65604,591,81582.64,16.71
640,Bindura,Maize,2017,65604,591,81582.64,17.14
641,Bindura,Maize,2017,47021,591,81582.64,16.71
642,Bindura,Maize,2017,47021,591,81582.64,17.14
643,Bindura,Maize,2017,29712,591,81582.64,16.71
644,Bindura,Maize,2017,29712,591,81582.64,17.14
645,Bindura,Maize,2017,141667,591,81582.64,16.71
646,Bindura,Maize,2017,141667,591,81582.64,17.14
647,Bindura,Maize,2017,26234,591,81582.64,16.71
648,Bindura,Maize,2017,26234,591,81582.64,17.14
649,Bindura,Maize,2018,100000,591,87149.01,17.71
650,Bindura,Maize,2018,100000,591,87149.01,18.39
651,Bindura,Maize,2018,64525,591,87149.01,17.71
652,Bindura,Maize,2018,64525,591,87149.01,18.39
653,Bindura,Maize,2018,279412,591,87149.01,17.71
654,Bindura,Maize,2018,279412,591,87149.01,18.39
655,Bindura,Maize,2018,68278,591,87149.01,17.71
656,Bindura,Maize,2018,68278,591,87149.01,18.39
657,Bindura,Maize,2018,47474,591,87149.01,17.71
658,Bindura,Maize,2018,47474,591,87149.01,18.39
659,Bindura,Maize,2018,28216,591,87149.01,17.71
660,Bindura,Maize,2018,28216,591,87149.01,18.39
661,Bindura,Maize,2018,145105,591,87149.01,17.71
662,Bindura,Maize,2018,145105,591,87149.01,18.39
663,Bindura,Maize,2018,28271,591,87149.01,17.71
664,Bindura,Maize,2018,28271,591,87149.01,18.39
665,Bindura,Maize,2019,101695,591,61586.56,18.16
666,Bindura,Maize,2019,101695,591,61586.56,18.09
667,Bindura,Maize,2019,55760,591,61586.56,18.16
668,Bindura,Maize,2019,55760,591,61586.56,18.09
669,Bindura,Maize,2019,284439,591,61586.56,18.16
670,Bindura,Maize,2019,284439,591,61586.56,18.09
671,Bindura,Maize,2019,68842,591,61586.56,18.16
672,Bindura,Maize,2019,68842,591,61586.56,18.09
673,Bindura,Maize,2019,38752,591,61586.56,18.16
674,Bindura,Maize,2019,38752,591,61586.56,18.09
675,Bindura,Maize,2019,18480,591,61586.56,18.16
676,Bindura,Maize,2019,18480,591,61586.56,18.09
677,Bindura,Maize,2019,151208,591,61586.56,18.16
678,Bindura,Maize,2019,151208,591,61586.56,18.09
679,Bindura,Maize,2019,19628,591,61586.56,18.16
680,Bindura,Maize,2019,19628,591,61586.56,18.09
681,Bindura,Maize,2020,101000,591,105915.04,17.33
682,Bindura,Maize,2020,101000,591,105915.04,17.84
683,Bindura,Maize,2020,78040,591,105915.04,17.33
684,Bindura,Maize,2020,78040,591,105915.04,17.84
685,Bindura,Maize,2020,289849,591,105915.04,17.33
686,Bindura,Maize,2020,289849,591,105915.04,17.84
687,Bindura,Maize,2020,57646,591,105915.04,17.33
688,Bindura,Maize,2020,57646,591,105915.04,17.84
689,Bindura,Maize,2020,48163,591,105915.04,17.33
690,Bindura,Maize,2020,48163,591,105915.04,17.84
691,Bindura,Maize,2020,29053,591,105915.04,17.33
692,Bindura,Maize,2020,29053,591,105915.04,17.84
693,Bindura,Maize,2020,149382,591,105915.04,17.33
694,Bindura,Maize,2020,149382,591,105915.04,17.84
695,Bindura,Maize,2020,27113,591,105915.04,17.33
696,Bindura,Maize,2020,27113,591,105915.04,17.84
697,Bindura,Maize,2021,100000,591,100424.62,17.58
698,Bindura,Maize,2021,100000,591,100424.62,17.93
699,Bindura,Maize,2021,63503,591,100424.62,17.58
700,Bindura,Maize,2021,63503,591,100424.62,17.93
701,Bindura,Maize,2021,286657,591,100424.62,17.58
702,Bindura,Maize,2021,286657,591,100424.62,17.93
703,Bindura,Maize,2021,67901,591,100424.62,17.58
704,Bindura,Maize,2021,67901,591,100424.62,17.93
705,Bindura,Maize,2021,44029,591,100424.62,17.58
706,Bindura,Maize,2021,44029,591,100424.62,17.93
707,Bindura,Maize,2021,26053,591,100424.62,17.58
708,Bindura,Maize,2021,26053,591,100424.62,17.93
709,Bindura,Maize,2021,148754,591,100424.62,17.58
710,Bindura,Maize,2021,148754,591,100424.62,17.93
711,Bindura,Maize,2021,35063,591,100424.62,17.58
712,Bindura,Maize,2021,35063,591,100424.62,17.93
713,Bindura,Maize,2022,100000,591,136185.08,18.18
714,Bindura,Maize,2022,100000,591,136185.08,18.43
715,Bindura,Maize,2022,57346,591,136185.08,18.18
716,Bindura,Maize,2022,57346,591,136185.08,18.43
717,Bindura,Maize,2022,287821,591,136185.08,18.18
718,Bindura,Maize,2022,287821,591,136185.08,18.43
719,Bindura,Maize,2022,66617,591,136185.08,18.18
720,Bindura,Maize,2022,66617,591,136185.08,18.43
721,Bindura,Maize,2022,46534,591,136185.08,18.18
722,Bindura,Maize,2022,46534,591,136185.08,18.43
723,Bindura,Maize,2022,22814,591,136185.08,18.18
724,Bindura,Maize,2022,22814,591,136185.08,18.43
725,Bindura,Maize,2022,148126,591,136185.08,18.18
726,Bindura,Maize,2022,148126,591,136185.08,18.43
727,Bindura,Maize,2022,32199,591,136185.08,18.18
728,Bindura,Maize,2022,32199,591,136185.08,18.43
729,Bindura,Maize,2024,99459,591,171945.54,16.45
730,Bindura,Maize,2024,99459,591,171945.54,16.88
731,Bindura,Maize,2024,66037,591,171945.54,16.45
732,Bindura,Maize,2024,66037,591,171945.54,16.88
733,Bindura,Maize,2024,288984,591,171945.54,16.45
734,Bindura,Maize,2024,288984,591,171945.54,16.88
735,Bindura,Maize,2024,67187,591,171945.54,16.45
736,Bindura,Maize,2024,67187,591,171945.54,16.88
737,Bindura,Maize,2024,40852,591,171945.54,16.45
738,Bindura,Maize,2024,40852,591,171945.54,16.88
739,Bindura,Maize,2024,25391,591,171945.54,16.45
740,Bindura,Maize,2024,25391,591,171945.54,16.88
741,Bindura,Maize,2024,147498,591,171945.54,16.45
742,Bindura,Maize,2024,147498,591,171945.54,16.88
743,Bindura,Maize,2024,26581,591,171945.54,16.45
744,Bindura,Maize,2024,26581,591,171945.54,16.88
745,Bindura,Maize,2002,32344,562,8,7.44
746,Bindura,Maize,2002,111301,562,8,7.44
747,Bindura,Maize,2002,21600,562,8,7.44
748,Bindura,Maize,2003,32261,562,8,7.69
749,Bindura,Maize,2003,134416,562,8,7.69
750,Bindura,Maize,2003,22257,562,8,7.69
751,Bindura,Maize,2004,32667,562,23,8.84
752,Bindura,Maize,2004,131195,562,23,8.84
753,Bindura,Maize,2004,17842,562,23,8.84
754,Bindura,Maize,2005,18261,562,23.9,9.76
755,Bindura,Maize,2005,131196,562,23.9,9.76
756,Bindura,Maize,2005,25480,562,23.9,9.76
757,Bindura,Maize,2006,22239,562,32,9.55
758,Bindura,Maize,2006,129626,562,32,9.55
759,Bindura,Maize,2006,23569,562,32,9.55
760,Bindura,Maize,2007,45548,562,41.46,9.1
761,Bindura,Maize,2007,109362,562,41.46,9.1
762,Bindura,Maize,2007,17009,562,41.46,9.1
763,Bindura,Maize,2008,26082,562,50.92,10.28
764,Bindura,Maize,2008,134409,562,50.92,10.28
765,Bindura,Maize,2008,20651,562,50.92,10.28
766,Bindura,Maize,2009,40303,562,60.38,10.11
767,Bindura,Maize,2009,130618,562,60.38,10.11
768,Bindura,Maize,2009,19466,562,60.38,10.11
769,Bindura,Maize,2020,23178,562,69.85,9.68
770,Bindura,Maize,2020,87349,562,69.85,9.68
771,Bindura,Maize,2020,16679,562,69.85,9.68
772,Bindura,Maize,2021,37913,562,79.31,10.18
773,Bindura,Maize,2021,114619,562,79.31,10.18
774,Bindura,Maize,2021,22263,562,79.31,10.18
775,Bindura,Maize,2022,37380,562,88.77,9.41
776,Bindura,Maize,2022,122814,562,88.77,9.41
777,Bindura,Maize,2022,23877,562,88.77,9.41
778,Bindura,Maize,2014,61791,562,204.77,9.55
779,Bindura,Maize,2014,161509,562,204.77,9.55
780,Bindura,Maize,2014,23416,562,204.77,9.55
781,Bindura,Maize,2015,44692,562,220.51,9.58
782,Bindura,Maize,2015,164459,562,220.51,9.58
783,Bindura,Maize,2015,20252,562,220.51,9.58
784,Bindura,Maize,2016,33271,562,227.55,9.89
785,Bindura,Maize,2016,163418,562,227.55,9.89
786,Bindura,Maize,2016,14627,562,227.55,9.89
787,Bindura,Maize,2017,53262,562,241.71,9.44
788,Bindura,Maize,2017,184719,562,241.71,9.44
789,Bindura,Maize,2017,25837,562,241.71,9.44
790,Bindura,Maize,2018,53424,562,218.2,9.51
791,Bindura,Maize,2018,189096,562,218.2,9.51
792,Bindura,Maize,2018,24322,562,218.2,9.51
793,Bindura,Maize,2019,57763,562,198.36,9.67
794,Bindura,Maize,2019,185496,562,198.36,9.67
795,Bindura,Maize,2019,22374,562,198.36,9.67
796,Bindura,Maize,2020,46724,562,278.72,11.31
797,Bindura,Maize,2020,170146,562,278.72,11.31
798,Bindura,Maize,2020,21192,562,278.72,11.31
799,Bindura,Maize,2021,54257,562,278.72,8.93
800,Bindura,Maize,2021,194426,562,278.72,8.93
801,Bindura,Maize,2021,28800,562,278.72,8.93
802,Bindura,Maize,2022,62215,562,278.72,10.2
803,Bindura,Maize,2022,207151,562,278.72,10.2
804,Bindura,Maize,2022,26010,562,278.72,10.2
805,Bindura,Maize,2024,67114,562,278.72,11.08
806,Bindura,Maize,2024,215290,562,278.72,11.08
807,Bindura,Maize,2024,31273,562,278.72,11.08
808,Bindura,Maize,2000,41821,534,17866,16.8
809,Bindura,Maize,2000,41821,534,17866,20.06
810,Bindura,Maize,2000,41821,534,17866,12.11
811,Bindura,Maize,2000,41821,534,17866,14.16
812,Bindura,Maize,2000,41821,534,17866,18.05
813,Bindura,Maize,2000,41821,534,17866,17.47
814,Bindura,Maize,2000,289832,534,17866,16.8
815,Bindura,Maize,2000,289832,534,17866,20.06
816,Bindura,Maize,2000,289832,534,17866,12.11
817,Bindura,Maize,2000,289832,534,17866,14.16
818,Bindura,Maize,2000,289832,534,17866,18.05
819,Bindura,Maize,2000,289832,534,17866,17.47
820,Bindura,Maize,2000,88000,534,17866,16.8
821,Bindura,Maize,2000,88000,534,17866,20.06
822,Bindura,Maize,2000,88000,534,17866,12.11
823,Bindura,Maize,2000,88000,534,17866,14.16
824,Bindura,Maize,2000,88000,534,17866,18.05
825,Bindura,Maize,2000,88000,534,17866,17.47
826,Bindura,Maize,2000,24883,534,17866,16.8
827,Bindura,Maize,2000,24883,534,17866,20.06
828,Bindura,Maize,2000,24883,534,17866,12.11
829,Bindura,Maize,2000,24883,534,17866,14.16
830,Bindura,Maize,2000,24883,534,17866,18.05
831,Bindura,Maize,2000,24883,534,17866,17.47
832,Bindura,Maize,2000,15718,534,17866,16.8
833,Bindura,Maize,2000,15718,534,17866,20.06
834,Bindura,Maize,2000,15718,534,17866,12.11
835,Bindura,Maize,2000,15718,534,17866,14.16
836,Bindura,Maize,2000,15718,534,17866,18.05
837,Bindura,Maize,2000,15718,534,17866,17.47
838,Bindura,Maize,2000,137140,534,17866,16.8
839,Bindura,Maize,2000,137140,534,17866,20.06
840,Bindura,Maize,2000,137140,534,17866,12.11
841,Bindura,Maize,2000,137140,534,17866,14.16
842,Bindura,Maize,2000,137140,534,17866,18.05
843,Bindura,Maize,2000,137140,534,17866,17.47
844,Bindura,Maize,2000,16344,534,17866,16.8
845,Bindura,Maize,2000,16344,534,17866,20.06
846,Bindura,Maize,2000,16344,534,17866,12.11
847,Bindura,Maize,2000,16344,534,17866,14.16
848,Bindura,Maize,2000,16344,534,17866,18.05
849,Bindura,Maize,2000,16344,534,17866,17.47
850,Bindura,Maize,2001,39938,534,17866,16.78
851,Bindura,Maize,2001,39938,534,17866,20.29
852,Bindura,Maize,2001,39938,534,17866,12.22
853,Bindura,Maize,2001,39938,534,17866,13.77
854,Bindura,Maize,2001,39938,534,17866,18.73
855,Bindura,Maize,2001,39938,534,17866,17.85
856,Bindura,Maize,2001,285359,534,17866,16.78
857,Bindura,Maize,2001,285359,534,17866,20.29
858,Bindura,Maize,2001,285359,534,17866,12.22
859,Bindura,Maize,2001,285359,534,17866,13.77
860,Bindura,Maize,2001,285359,534,17866,18.73
861,Bindura,Maize,2001,285359,534,17866,17.85
862,Bindura,Maize,2001,88427,534,17866,16.78
863,Bindura,Maize,2001,88427,534,17866,20.29
864,Bindura,Maize,2001,88427,534,17866,12.22
865,Bindura,Maize,2001,88427,534,17866,13.77
866,Bindura,Maize,2001,88427,534,17866,18.73
867,Bindura,Maize,2001,88427,534,17866,17.85
868,Bindura,Maize,2001,19865,534,17866,16.78
869,Bindura,Maize,2001,19865,534,17866,20.29
870,Bindura,Maize,2001,19865,534,17866,12.22
871,Bindura,Maize,2001,19865,534,17866,13.77
872,Bindura,Maize,2001,19865,534,17866,18.73
873,Bindura,Maize,2001,19865,534,17866,17.85
874,Bindura,Maize,2001,15551,534,17866,16.78
875,Bindura,Maize,2001,15551,534,17866,20.29
876,Bindura,Maize,2001,15551,534,17866,12.22
877,Bindura,Maize,2001,15551,534,17866,13.77
878,Bindura,Maize,2001,15551,534,17866,18.73
879,Bindura,Maize,2001,15551,534,17866,17.85
880,Bindura,Maize,2001,151142,534,17866,16.78
881,Bindura,Maize,2001,151142,534,17866,20.29
882,Bindura,Maize,2001,151142,534,17866,12.22
883,Bindura,Maize,2001,151142,534,17866,13.77
884,Bindura,Maize,2001,151142,534,17866,18.73
885,Bindura,Maize,2001,151142,534,17866,17.85
886,Bindura,Maize,2001,14698,534,17866,16.78
887,Bindura,Maize,2001,14698,534,17866,20.29
888,Bindura,Maize,2001,14698,534,17866,12.22
889,Bindura,Maize,2001,14698,534,17866,13.77
890,Bindura,Maize,2001,14698,534,17866,18.73
891,Bindura,Maize,2001,14698,534,17866,17.85
892,Bindura,Maize,2002,51721,534,22234,15.78
893,Bindura,Maize,2002,51721,534,22234,19.79
894,Bindura,Maize,2002,51721,534,22234,11.21
895,Bindura,Maize,2002,51721,534,22234,13.31
896,Bindura,Maize,2002,51721,534,22234,18.45
897,Bindura,Maize,2002,51721,534,22234,16.89
898,Bindura,Maize,2002,289220,534,22234,15.78
899,Bindura,Maize,2002,289220,534,22234,19.79
900,Bindura,Maize,2002,289220,534,22234,11.21
901,Bindura,Maize,2002,289220,534,22234,13.31
902,Bindura,Maize,2002,289220,534,22234,18.45
903,Bindura,Maize,2002,289220,534,22234,16.89
904,Bindura,Maize,2002,88346,534,22234,15.78
905,Bindura,Maize,2002,88346,534,22234,19.79
906,Bindura,Maize,2002,88346,534,22234,11.21
907,Bindura,Maize,2002,88346,534,22234,13.31
908,Bindura,Maize,2002,88346,534,22234,18.45
909,Bindura,Maize,2002,88346,534,22234,16.89
910,Bindura,Maize,2002,25431,534,22234,15.78
911,Bindura,Maize,2002,25431,534,22234,19.79
912,Bindura,Maize,2002,25431,534,22234,11.21
913,Bindura,Maize,2002,25431,534,22234,13.31
914,Bindura,Maize,2002,25431,534,22234,18.45
915,Bindura,Maize,2002,25431,534,22234,16.89
916,Bindura,Maize,2002,21141,534,22234,15.78
917,Bindura,Maize,2002,21141,534,22234,19.79
918,Bindura,Maize,2002,21141,534,22234,11.21
919,Bindura,Maize,2002,21141,534,22234,13.31
920,Bindura,Maize,2002,21141,534,22234,18.45
921,Bindura,Maize,2002,21141,534,22234,16.89
922,Bindura,Maize,2002,127548,534,22234,15.78
923,Bindura,Maize,2002,127548,534,22234,19.79
924,Bindura,Maize,2002,127548,534,22234,11.21
925,Bindura,Maize,2002,127548,534,22234,13.31
926,Bindura,Maize,2002,127548,534,22234,18.45
927,Bindura,Maize,2002,127548,534,22234,16.89
928,Bindura,Maize,2002,17812,534,22234,15.78
929,Bindura,Maize,2002,17812,534,22234,19.79
930,Bindura,Maize,2002,17812,534,22234,11.21
931,Bindura,Maize,2002,17812,534,22234,13.31
932,Bindura,Maize,2002,17812,534,22234,18.45
933,Bindura,Maize,2002,17812,534,22234,16.89
934,Bindura,Maize,2003,44261,534,23899,16.71
935,Bindura,Maize,2003,44261,534,23899,20.19
936,Bindura,Maize,2003,44261,534,23899,11.84
937,Bindura,Maize,2003,44261,534,23899,13.81
938,Bindura,Maize,2003,44261,534,23899,18.03
939,Bindura,Maize,2003,44261,534,23899,17.42
940,Bindura,Maize,2003,290981,534,23899,16.71
941,Bindura,Maize,2003,290981,534,23899,20.19
942,Bindura,Maize,2003,290981,534,23899,11.84
943,Bindura,Maize,2003,290981,534,23899,13.81
944,Bindura,Maize,2003,290981,534,23899,18.03
945,Bindura,Maize,2003,290981,534,23899,17.42
946,Bindura,Maize,2003,76400,534,23899,16.71
947,Bindura,Maize,2003,76400,534,23899,20.19
948,Bindura,Maize,2003,76400,534,23899,11.84
949,Bindura,Maize,2003,76400,534,23899,13.81
950,Bindura,Maize,2003,76400,534,23899,18.03
951,Bindura,Maize,2003,76400,534,23899,17.42
952,Bindura,Maize,2003,12834,534,23899,16.71
953,Bindura,Maize,2003,12834,534,23899,20.19
954,Bindura,Maize,2003,12834,534,23899,11.84
955,Bindura,Maize,2003,12834,534,23899,13.81
956,Bindura,Maize,2003,12834,534,23899,18.03
957,Bindura,Maize,2003,12834,534,23899,17.42
958,Bindura,Maize,2003,16168,534,23899,16.71
959,Bindura,Maize,2003,16168,534,23899,20.19
960,Bindura,Maize,2003,16168,534,23899,11.84
961,Bindura,Maize,2003,16168,534,23899,13.81
962,Bindura,Maize,2003,16168,534,23899,18.03
963,Bindura,Maize,2003,16168,534,23899,17.42
964,Bindura,Maize,2003,132702,534,23899,16.71
965,Bindura,Maize,2003,132702,534,23899,20.19
966,Bindura,Maize,2003,132702,534,23899,11.84
967,Bindura,Maize,2003,132702,534,23899,13.81
968,Bindura,Maize,2003,132702,534,23899,18.03
969,Bindura,Maize,2003,132702,534,23899,17.42
970,Bindura,Maize,2003,19658,534,23899,16.71
971,Bindura,Maize,2003,19658,534,23899,20.19
972,Bindura,Maize,2003,19658,534,23899,11.84
973,Bindura,Maize,2003,19658,534,23899,13.81
974,Bindura,Maize,2003,19658,534,23899,18.03
975,Bindura,Maize,2003,19658,534,23899,17.42
976,Bindura,Maize,2004,46620,534,21057,16.43
977,Bindura,Maize,2004,46620,534,21057,19.59
978,Bindura,Maize,2004,46620,534,21057,11.6
979,Bindura,Maize,2004,46620,534,21057,13.52
980,Bindura,Maize,2004,46620,534,21057,19.17
981,Bindura,Maize,2004,46620,534,21057,17.36
982,Bindura,Maize,2004,294270,534,21057,16.43
983,Bindura,Maize,2004,294270,534,21057,19.59
984,Bindura,Maize,2004,294270,534,21057,11.6
